user_id,count_orders,average_spend,return_ratio,segment_id
60043,2,33.49,0.0,4
60045,1,44.0,0.0,4
60047,2,22.97,0.0,4
60048,2,121.15,0.0,2
60049,2,35.49,0.0,4
60050,1,90.0,0.0,1
60053,2,126.98,0.0,2
60054,2,37.5,0.0,4
60055,2,26.97,0.0,4
60056,1,25.0,0.0,4
60058,1,34.99,0.0,4
60059,1,59.0,0.0,1
60060,2,21.99,0.0,4
60061,2,60.49,0.0,1
60065,3,84.65,0.0,1
60066,7,68.55,0.14285714285714285,1
60068,1,54.0,0.0,1
60069,1,86.0,0.0,1
60072,2,62.49,0.0,1
60074,1,70.99,0.0,1
60079,1,96.0,0.0,1
60081,1,112.0,1.0,1
60082,1,49.99,0.0,4
60083,1,61.38,0.0,1
60085,4,24.73,0.0,4
60086,2,104.47,0.0,1
60088,1,59.99,0.0,1
60092,1,25.0,0.0,4
60093,2,93.82,0.0,1
60095,1,28.0,0.0,4
60096,1,89.99,0.0,1
60097,1,11.0,0.0,4
60099,4,41.52,0.0,4
60101,1,98.0,0.0,1
60102,3,16.65,0.0,4
60103,1,54.5,0.0,1
60104,1,30.0,0.0,4
60106,5,53.49,0.6,1
60108,1,40.0,0.0,4
60109,1,84.99,0.0,1
60110,1,62.0,0.0,1
60111,1,19.99,0.0,4
60112,1,23.98,1.0,4
60113,7,49.34,0.0,4
60115,4,48.1,0.0,4
60116,1,98.0,0.0,1
60117,3,16.41,0.0,4
60118,2,46.97,0.0,4
60119,2,70.0,0.0,1
60122,1,26.59,0.0,4
60123,2,76.99,0.0,1
60124,1,199.99,1.0,2
60126,1,44.0,0.0,4
60129,4,64.48,0.0,1
60132,4,77.74,0.0,1
60133,1,30.8,1.0,4
60136,1,9.9,0.0,4
60139,1,72.0,0.0,1
60141,1,90.41,0.0,1
60142,1,38.99,0.0,4
60145,1,15.28,0.0,4
60146,1,37.84,0.0,4
60148,2,49.0,0.0,4
60149,3,31.66,0.0,4
60150,2,102.0,0.0,1
60152,2,105.0,0.0,1
60154,7,51.15,0.42857142857142855,4
60155,1,29.99,0.0,4
60156,1,24.5,0.0,4
60157,7,79.02,0.0,1
60158,1,100.01,0.0,1
60159,1,198.0,0.0,2
60160,4,63.37,0.0,1
60161,1,47.0,0.0,4
60163,2,120.97,0.0,2
60166,1,21.93,0.0,4
60168,1,16.99,0.0,4
60170,2,20.45,0.0,4
60172,1,27.99,0.0,4
60173,1,12.0,1.0,4
60175,1,18.0,0.0,4
60177,1,17.5,0.0,4
60180,1,28.98,0.0,4
60182,2,23.99,0.0,4
60184,4,25.67,1.0,4
60185,1,188.0,0.0,2
60186,2,63.25,0.0,1
60188,2,46.97,0.5,4
60189,1,16.0,1.0,4
60190,1,15.0,0.0,4
60191,2,86.76,0.0,1
60192,4,40.57,0.25,4
60193,3,39.36,0.0,4
60194,5,40.09,0.0,4
60198,1,29.99,0.0,4
60199,1,99.95,0.0,1
60201,1,119.0,0.0,2
60204,1,8.99,0.0,4
60205,4,27.64,0.0,4
60206,1,8.99,0.0,4
60211,1,9.99,0.0,4
60212,1,23.95,0.0,4
60218,2,24.74,0.5,4
60226,1,45.0,0.0,4
60227,1,15.0,0.0,4
60228,1,39.99,0.0,4
60229,1,22.95,0.0,4
60230,1,47.99,0.0,4
60231,1,65.0,0.0,1
60232,1,136.0,1.0,2
60233,1,41.42,1.0,4
60235,1,29.99,1.0,4
60236,1,34.0,0.0,4
60239,1,11.98,0.0,4
60240,2,26.19,0.0,4
60242,1,11.96,0.0,4
60244,1,29.97,0.0,4
60246,1,75.78,0.0,1
60247,1,19.99,0.0,4
60248,1,55.5,0.0,1
60252,1,36.99,0.0,4
60255,1,42.0,0.0,4
60256,1,11.17,0.0,4
60257,1,16.0,0.0,4
60258,1,24.99,0.0,4
60259,4,32.39,0.0,4
60260,1,35.0,0.0,4
60262,1,9.95,1.0,4
60263,1,58.0,1.0,1
60264,1,12.0,0.0,4
60265,2,72.5,1.0,1
60268,4,38.76,0.0,4
60270,1,27.95,0.0,4
60271,2,31.75,0.0,4
60273,6,141.82,0.0,2
60280,2,78.7,0.5,1
60282,1,198.0,0.0,2
60283,1,46.0,0.0,4
60284,2,44.75,0.0,4
60286,1,195.0,0.0,2
60287,1,79.5,0.0,1
60288,5,106.92,0.2,1
60291,2,26.98,0.0,4
60296,1,150.0,0.0,2
60302,1,139.99,0.0,2
60308,1,138.6,1.0,2
60310,1,149.95,0.0,2
60311,1,69.5,0.0,1
60313,2,474.5,0.0,5
60314,4,60.99,0.0,1
60319,5,76.25,0.0,1
60324,2,35.07,0.0,4
60327,2,22.44,0.0,4
60328,1,39.99,0.0,4
60329,1,71.25,0.0,1
60333,1,18.0,0.0,4
60335,1,180.85,0.0,2
60336,1,58.0,0.0,1
60337,1,43.99,0.0,4
60339,7,64.17,0.0,1
60341,6,61.91,0.0,1
60344,2,61.47,0.0,1
60346,3,45.66,0.3333333333333333,4
60348,3,52.33,0.0,4
60349,1,234.93,0.0,5
60350,2,39.96,0.0,4
60351,2,91.5,0.0,1
60352,5,37.5,0.0,4
60353,2,80.09,0.0,1
60354,1,60.0,0.0,1
60355,1,10.69,0.0,4
60357,1,51.75,0.0,4
60358,3,30.13,0.0,4
60360,8,48.3,0.0,4
60361,1,29.95,0.0,4
60363,1,29.0,0.0,4
60365,4,19.09,0.0,4
60366,2,139.48,0.0,2
60369,3,135.32,0.0,2
60373,2,7.75,0.0,4
60376,1,25.0,0.0,4
60378,1,59.5,0.0,1
60379,1,69.0,0.0,1
60380,3,83.3,0.0,1
60382,1,39.93,0.0,4
60386,1,25.46,0.0,4
60388,2,29.97,0.0,4
60389,1,65.0,0.0,1
60390,4,50.76,0.5,4
60391,1,9.99,0.0,4
60392,3,50.65,0.0,4
60394,1,30.0,0.0,4
60395,2,29.74,0.0,4
60398,1,139.99,0.0,2
60400,2,40.49,0.0,4
60402,2,47.49,0.0,4
60403,2,97.5,0.0,1
60406,1,39.99,0.0,4
60408,2,92.97,0.0,1
60410,3,39.66,0.0,4
60411,2,18.99,0.0,4
60418,2,23.33,0.5,4
60419,1,90.0,0.0,1
60420,1,48.99,0.0,4
60421,3,53.91,0.3333333333333333,1
60426,2,27.5,0.0,4
60430,1,25.5,0.0,4
60431,1,29.99,1.0,4
60432,1,41.06,0.0,4
60433,4,73.25,0.0,1
60437,2,64.7,0.0,1
60438,1,34.98,0.0,4
60439,3,39.66,0.0,4
60441,1,21.99,0.0,4
60443,1,99.99,0.0,1
60445,1,9.99,1.0,4
60448,2,25.25,0.0,4
60451,1,55.95,0.0,1
60453,2,18.88,0.0,4
60455,1,30.0,0.0,4
60456,1,33.0,0.0,4
60457,1,124.0,0.0,2
60459,1,44.99,0.0,4
60461,3,30.16,0.0,4
60463,3,16.46,0.0,4
60465,1,45.0,0.0,4
60468,2,67.79,0.5,1
60469,3,61.99,0.0,1
60470,2,54.23,0.5,1
60471,1,68.0,0.0,1
60473,1,20.14,0.0,4
60475,4,62.5,0.0,1
60476,1,153.43,0.0,2
60478,5,41.79,0.0,4
60480,5,63.13,0.0,1
60481,2,89.5,0.0,1
60483,2,49.49,0.0,4
60488,1,132.0,0.0,2
60489,1,57.63,0.0,1
60490,1,59.0,0.0,1
60492,1,36.0,0.0,4
60493,5,338.5,0.0,5
60494,3,75.95,0.0,1
60496,1,20.0,0.0,4
60498,1,40.0,1.0,4
60499,4,81.99,0.0,1
60500,4,64.36,1.0,1
60501,1,64.5,0.0,1
60504,1,15.95,1.0,4
60506,2,37.43,0.0,4
60507,2,85.57,1.0,1
60509,4,89.38,0.0,1
60510,3,59.43,0.3333333333333333,1
60511,2,16.99,0.0,4
60515,3,45.33,0.0,4
60516,2,21.48,0.0,4
60517,5,71.88,0.0,1
60518,1,28.0,0.0,4
60519,2,43.48,0.0,4
60521,2,49.45,0.0,4
60525,1,20.0,0.0,4
60528,3,74.54,0.0,1
60529,1,60.0,0.0,1
60530,1,79.98,0.0,1
60532,2,32.99,1.0,4
60533,2,64.1,0.0,1
60535,4,43.91,0.0,4
60543,4,88.48,0.25,1
60545,1,83.84,0.0,1
60546,5,33.09,0.6,4
60547,4,20.73,0.0,4
60550,1,102.6,0.0,1
60554,2,23.0,0.0,4
60556,1,35.99,0.0,4
60557,4,28.8,0.0,4
60561,2,64.24,0.0,1
60563,2,39.0,0.0,4
60565,1,59.5,0.0,1
60566,1,50.0,0.0,4
60568,6,56.58,0.6666666666666666,1
60569,2,28.73,0.0,4
60570,2,24.45,0.0,4
60573,3,44.33,0.0,4
60577,2,36.5,0.0,4
60578,2,36.0,1.0,4
60579,1,99.99,0.0,1
60580,2,40.0,0.0,4
60581,3,172.43,0.0,2
60583,2,68.8,0.0,1
60586,1,25.0,0.0,4
60587,1,75.0,0.0,1
60588,1,64.0,0.0,1
60595,5,43.24,0.2,4
60596,4,63.76,0.0,1
60599,2,31.24,0.0,4
60604,4,40.83,0.0,4
60605,1,32.5,0.0,4
60607,2,32.12,0.0,4
60608,1,125.0,0.0,2
60610,2,21.49,0.0,4
60615,1,17.33,0.0,4
60616,1,55.95,0.0,1
60618,1,69.5,0.0,1
60620,6,59.05,0.0,1
60621,1,85.0,0.0,1
60623,1,598.0,0.0,3
60624,4,65.73,0.0,1
60625,1,90.99,0.0,1
60626,1,79.0,0.0,1
60627,3,28.46,0.6666666666666666,4
60629,3,82.0,0.0,1
60630,1,26.75,0.0,4
60631,1,14.48,0.0,4
60632,1,87.95,0.0,1
60633,3,104.93,0.0,1
60635,5,64.12,0.0,1
60637,1,19.5,0.0,4
60639,2,39.22,0.0,4
60640,3,52.65,0.0,4
60644,2,33.47,0.0,4
60645,1,14.98,0.0,4
60647,2,83.99,0.0,1
60649,2,25.36,0.0,4
60650,1,29.95,0.0,4
60651,1,32.9,0.0,4
60653,1,49.99,0.0,4
60654,2,12.24,0.5,4
60658,2,56.99,0.0,1
60659,1,43.14,0.0,4
60661,4,28.48,0.0,4
60662,1,19.99,1.0,4
60664,1,89.93,0.0,1
60665,3,40.09,0.0,4
60666,3,47.79,0.0,4
60667,5,42.6,0.0,4
60668,1,81.9,0.0,1
60669,1,13.96,0.0,4
60672,3,66.5,0.0,1
60673,1,119.99,0.0,2
60675,4,65.97,0.0,1
60677,2,201.49,0.0,2
60678,4,72.49,0.0,1
60681,2,29.44,0.0,4
60684,5,50.87,0.2,4
60686,2,48.7,1.0,4
60687,1,89.99,0.0,1
60689,3,49.15,0.0,4
60690,1,59.0,0.0,1
60696,1,47.95,0.0,4
60697,2,32.99,0.0,4
60698,1,26.0,0.0,4
60701,1,78.0,0.0,1
60703,3,49.63,0.3333333333333333,4
60705,2,16.5,0.0,4
60706,5,22.6,0.0,4
60709,2,17.76,0.0,4
60714,2,45.5,0.0,4
60718,3,29.81,0.0,4
60721,1,159.0,0.0,2
60722,1,14.99,0.0,4
60723,1,12.99,0.0,4
60724,1,34.5,0.0,4
60726,3,61.0,1.0,1
60728,4,75.16,0.5,1
60730,1,124.99,0.0,2
60732,1,10.88,0.0,4
60733,1,10.0,0.0,4
60737,6,61.94,0.0,1
60738,1,25.0,0.0,4
60742,1,11.43,0.0,4
60743,1,89.95,0.0,1
60744,1,32.46,0.0,4
60747,4,100.0,0.0,1
60748,1,24.5,0.0,4
60751,4,30.48,1.0,4
60753,1,15.64,0.0,4
60754,1,41.99,0.0,4
60755,3,65.33,0.0,1
60756,1,9.44,1.0,4
60757,1,122.57,0.0,2
60758,1,14.55,0.0,4
60760,1,69.0,0.0,1
60767,6,59.28,0.0,1
60768,2,62.91,0.0,1
60771,8,35.74,0.0,4
60774,2,41.49,0.0,4
60775,1,36.53,0.0,4
60776,1,59.95,0.0,1
60779,4,59.44,0.0,1
60780,3,23.0,0.6666666666666666,4
60781,1,55.6,0.0,1
60782,1,32.99,0.0,4
60784,1,18.5,0.0,4
60785,1,54.2,1.0,1
60787,2,50.97,0.0,4
60788,3,65.99,0.0,1
60790,4,34.62,0.5,4
60792,1,105.56,0.0,1
60793,3,66.25,0.3333333333333333,1
60794,1,903.0,0.0,3
60795,3,33.56,0.0,4
60796,1,39.95,0.0,4
60797,4,113.75,0.0,2
60798,2,45.38,0.0,4
60801,3,25.66,0.0,4
60803,2,67.25,0.0,1
60807,3,54.96,0.0,1
60808,3,79.33,0.0,1
60809,1,22.0,0.0,4
60810,2,37.24,0.0,4
60811,1,9.99,0.0,4
60812,5,47.57,0.0,4
60813,6,46.41,0.5,4
60817,1,39.99,0.0,4
60818,4,30.95,0.5,4
60820,2,21.5,0.0,4
60821,1,25.99,0.0,4
60823,2,74.24,0.0,1
60825,2,113.86,0.0,2
60826,1,34.99,0.0,4
60827,1,19.5,0.0,4
60832,3,96.66,0.0,1
60833,2,33.5,0.0,4
60834,1,391.6,0.0,5
60837,4,27.52,0.0,4
60839,2,104.5,0.0,1
60842,3,42.45,0.0,4
60843,4,41.68,0.0,4
60845,1,89.0,0.0,1
60847,2,52.49,0.0,4
60849,2,13.0,0.0,4
60850,2,183.49,0.0,2
60853,2,48.49,0.0,4
60854,1,79.95,0.0,1
60855,2,18.69,0.0,4
60860,2,43.99,0.5,4
60861,2,33.0,0.0,4
60862,5,77.29,0.0,1
60863,1,12.0,0.0,4
60864,1,144.99,0.0,2
60865,3,59.69,0.0,1
60872,3,27.08,0.0,4
60873,2,103.62,1.0,1
60875,2,37.24,1.0,4
60876,3,78.15,0.0,1
60877,4,104.64,0.0,1
60880,5,62.58,0.0,1
60881,4,45.45,0.0,4
60887,2,12.45,0.0,4
60888,2,62.49,0.0,1
60891,1,26.97,0.0,4
60892,1,64.0,0.0,1
60893,1,44.96,0.0,4
60896,2,125.0,0.0,2
60898,7,41.71,0.0,4
60899,5,36.91,0.0,4
60904,2,38.54,0.5,4
60906,1,26.36,0.0,4
60913,1,15.0,0.0,4
60915,1,35.0,0.0,4
60917,1,34.99,0.0,4
60918,1,13.49,0.0,4
60919,4,42.75,0.0,4
60920,1,44.0,0.0,4
60921,1,134.95,0.0,2
60923,3,38.65,0.6666666666666666,4
60934,1,13.27,0.0,4
60935,1,88.44,0.0,1
60943,3,46.23,0.0,4
60944,1,35.1,0.0,4
60946,1,37.12,0.0,4
60947,1,15.99,0.0,4
60948,1,12.55,0.0,4
60953,2,28.5,0.5,4
60954,1,29.99,0.0,4
60955,2,72.49,0.0,1
60957,1,144.99,0.0,2
60961,1,49.5,1.0,4
60963,3,41.67,0.0,4
60966,2,29.5,0.0,4
60967,1,42.16,0.0,4
60969,1,64.5,0.0,1
60970,4,52.54,0.0,4
60973,1,35.8,0.0,4
60974,4,35.88,0.0,4
60976,1,25.0,0.0,4
60979,2,34.45,0.0,4
60982,11,56.35,0.2727272727272727,1
60985,1,49.99,0.0,4
60986,1,22.76,0.0,4
60987,1,44.0,0.0,4
60988,4,68.99,1.0,1
60989,1,49.99,0.0,4
60991,1,220.0,0.0,2
60998,1,59.99,0.0,1
61000,1,34.99,0.0,4
61001,1,19.99,0.0,4
61002,2,41.98,0.0,4
61005,4,29.96,0.0,4
61007,5,68.39,0.0,1
61008,1,19.5,0.0,4
61010,2,31.39,0.0,4
61011,3,74.02,0.0,1
61013,1,219.0,0.0,2
61015,1,25.0,0.0,4
61017,1,74.99,0.0,1
61018,1,41.4,1.0,4
61019,2,158.6,0.0,2
61022,1,49.5,0.0,4
61023,3,85.06,0.0,1
61027,4,33.34,0.0,4
61028,1,25.0,0.0,4
61034,1,198.0,1.0,2
61035,1,9.95,0.0,4
61037,1,99.99,1.0,1
61039,1,39.95,1.0,4
61043,2,72.49,0.0,1
61046,2,32.99,0.0,4
61047,6,69.36,0.5,1
61049,1,11.34,0.0,4
61050,1,57.95,0.0,1
61052,1,15.95,0.0,4
61053,1,64.0,0.0,1
61054,1,24.0,0.0,4
61055,5,219.63,0.0,2
61058,1,49.5,0.0,4
61060,3,47.99,0.0,4
61061,1,59.99,0.0,1
61063,1,17.8,0.0,4
61064,3,49.83,1.0,4
61066,2,26.86,0.0,4
61069,1,298.0,0.0,5
61073,2,28.59,0.0,4
61075,2,66.74,0.0,1
61076,1,69.0,0.0,1
61079,2,32.99,0.0,4
61081,1,189.0,0.0,2
61082,1,28.0,0.0,4
61083,3,29.51,0.0,4
61086,2,132.0,1.0,2
61087,2,50.98,0.5,4
61089,3,32.98,0.0,4
61093,1,46.0,0.0,4
61095,5,54.04,0.0,1
61098,5,40.8,0.0,4
61100,2,23.99,0.0,4
61101,2,21.34,0.0,4
61104,2,80.14,0.0,1
61105,2,387.74,0.0,5
61108,1,903.0,1.0,3
61110,1,26.5,0.0,4
61111,2,57.3,0.0,1
61114,3,29.56,0.0,4
61115,3,60.82,0.0,1
61123,4,19.99,0.0,4
61125,1,258.99,0.0,5
61126,5,67.11,0.0,1
61128,1,195.3,1.0,2
61130,1,14.99,0.0,4
61132,2,30.0,0.0,4
61135,5,88.04,0.8,1
61136,2,399.97,0.0,5
61137,4,84.48,0.0,1
61138,1,62.99,0.0,1
61144,1,14.98,0.0,4
61146,1,54.85,0.0,1
61147,1,23.99,0.0,4
61149,1,34.99,0.0,4
61150,4,68.48,0.0,1
61151,1,33.99,0.0,4
61155,1,53.95,0.0,1
61156,1,179.0,0.0,2
61157,1,54.99,0.0,1
61158,2,18.47,0.0,4
61160,1,115.0,0.0,2
61161,2,49.5,0.0,4
61164,1,16.28,0.0,4
61165,3,62.17,0.0,1
61170,4,45.85,0.25,4
61171,1,69.0,0.0,1
61173,3,21.66,0.0,4
61174,2,27.97,0.5,4
61175,2,44.0,0.0,4
61178,3,56.15,0.0,1
61179,3,33.65,0.0,4
61180,2,72.49,1.0,1
61184,1,59.99,0.0,1
61186,3,58.59,0.0,1
61187,1,30.0,0.0,4
61191,1,47.17,0.0,4
61195,3,79.57,0.0,1
61197,1,13.99,0.0,4
61198,2,63.49,0.0,1
61199,1,154.0,0.0,2
61204,2,146.98,0.0,2
61205,1,81.87,0.0,1
61209,4,51.74,0.0,4
61211,2,15.12,0.0,4
61216,2,107.99,0.0,1
61217,1,48.75,0.0,4
61220,3,31.84,0.0,4
61222,3,42.33,0.0,4
61223,4,18.44,0.0,4
61224,1,178.0,0.0,2
61226,4,47.6,0.0,4
61227,5,76.7,0.0,1
61228,1,41.99,0.0,4
61231,3,80.91,0.0,1
61234,1,52.25,0.0,4
61237,1,42.0,0.0,4
61238,1,36.0,0.0,4
61240,1,49.99,0.0,4
61241,1,12.99,0.0,4
61243,1,114.0,0.0,2
61252,2,20.49,0.0,4
61253,2,31.99,0.0,4
61255,4,73.38,0.0,1
61256,4,65.29,0.0,1
61258,2,63.95,0.0,1
61260,1,22.95,0.0,4
61264,1,13.0,0.0,4
61266,5,81.14,0.0,1
61268,2,38.3,0.0,4
61270,1,56.5,0.0,1
61271,1,25.0,0.0,4
61272,1,14.9,0.0,4
61273,1,24.0,0.0,4
61275,1,14.99,0.0,4
61278,1,109.95,0.0,1
61279,1,25.0,0.0,4
61281,4,67.74,0.0,1
61282,2,20.59,0.0,4
61283,1,88.0,0.0,1
61285,2,81.96,0.0,1
61286,1,79.0,0.0,1
61287,3,28.99,0.0,4
61289,1,15.95,0.0,4
61291,1,16.0,0.0,4
61293,2,92.2,0.0,1
61295,1,44.0,0.0,4
61296,2,26.76,0.0,4
61298,1,120.0,1.0,2
61299,1,25.0,0.0,4
61300,1,101.49,0.0,1
61301,1,64.0,0.0,1
61302,2,37.45,0.0,4
61306,1,30.0,0.0,4
61308,1,43.99,1.0,4
61309,1,33.99,0.0,4
61311,7,51.06,0.0,4
61312,3,50.33,0.0,4
61314,1,25.5,0.0,4
61315,2,53.99,0.0,1
61316,2,55.5,0.5,1
61319,6,53.32,0.0,1
61323,1,10.0,0.0,4
61325,4,90.65,0.0,1
61326,1,81.38,0.0,1
61329,1,29.99,0.0,4
61330,2,33.49,0.0,4
61331,1,18.5,0.0,4
61332,1,8.94,1.0,4
61334,1,14.94,0.0,4
61335,1,185.0,0.0,2
61338,3,434.44,0.6666666666666666,5
61339,1,49.99,0.0,4
61343,5,94.8,0.4,1
61344,1,30.0,0.0,4
61346,1,29.99,0.0,4
61349,1,54.5,0.0,1
61350,4,56.24,0.0,1
61351,1,29.99,0.0,4
61352,1,19.97,0.0,4
61354,1,25.0,0.0,4
61356,1,55.0,1.0,1
61358,4,24.62,0.0,4
61361,1,39.99,0.0,4
61363,1,119.99,0.0,2
61366,1,14.99,0.0,4
61369,1,44.9,0.0,4
61370,3,73.67,0.0,1
61373,2,54.74,0.5,1
61374,1,150.0,1.0,2
61377,2,28.99,0.0,4
61378,1,54.95,0.0,1
61380,1,125.37,0.0,2
61381,4,37.5,0.25,4
61382,2,168.97,0.0,2
61383,2,45.72,0.0,4
61386,3,45.0,0.0,4
61387,2,29.34,0.0,4
61391,1,49.99,0.0,4
61392,1,27.99,1.0,4
61396,4,42.11,0.0,4
61398,1,39.99,0.0,4
61400,1,16.0,0.0,4
61401,1,13.78,0.0,4
61402,1,12.95,0.0,4
61406,4,58.5,0.0,1
61407,1,21.99,0.0,4
61409,3,32.92,0.0,4
61413,1,25.0,0.0,4
61416,6,118.1,0.0,2
61418,1,135.0,0.0,2
61419,1,4.5,0.0,4
61420,2,55.99,0.0,1
61421,2,29.95,0.0,4
61424,3,71.65,0.0,1
61425,1,79.95,0.0,1
61426,1,99.99,0.0,1
61427,1,125.0,0.0,2
61428,1,76.0,1.0,1
61429,2,37.99,0.5,4
61430,1,25.0,0.0,4
61431,2,32.42,0.0,4
61434,1,6.83,0.0,4
61435,1,165.0,0.0,2
61436,3,47.33,0.0,4
61440,1,35.95,0.0,4
61441,1,22.0,0.0,4
61442,1,40.48,0.0,4
61443,4,56.74,0.25,1
61444,1,9.99,0.0,4
61446,1,19.26,0.0,4
61450,2,6.97,0.0,4
61451,2,121.53,0.0,2
61453,1,57.63,0.0,1
61454,2,105.0,0.0,1
61455,1,19.0,0.0,4
61457,1,15.99,0.0,4
61459,3,24.32,0.0,4
61462,1,12.1,0.0,4
61463,1,34.99,0.0,4
61465,1,38.0,0.0,4
61467,4,52.49,0.0,4
61468,6,48.15,0.0,4
61470,1,39.99,1.0,4
61471,3,76.25,0.0,1
61474,4,28.99,0.0,4
61475,1,160.0,0.0,2
61476,1,39.0,0.0,4
61477,2,28.95,0.0,4
61479,2,32.25,0.0,4
61480,1,179.0,0.0,2
61481,1,55.99,1.0,1
61483,1,39.0,0.0,4
61485,4,38.73,0.0,4
61486,2,39.0,0.0,4
61487,1,318.0,0.0,5
61488,1,39.99,0.0,4
61491,1,99.0,0.0,1
61492,1,14.34,0.0,4
61495,1,25.0,0.0,4
61497,1,35.0,0.0,4
61499,1,61.0,0.0,1
61500,1,51.5,0.0,4
61501,2,52.61,0.0,4
61502,1,89.95,0.0,1
61503,1,75.0,0.0,1
61504,1,43.99,0.0,4
61506,1,39.45,0.0,4
61508,2,17.85,0.0,4
61510,1,58.0,0.0,1
61511,4,31.05,0.0,4
61512,1,39.99,0.0,4
61514,2,31.0,1.0,4
61515,1,148.0,0.0,2
61516,1,25.0,0.0,4
61519,5,64.58,0.0,1
61520,5,36.29,0.0,4
61521,4,57.89,0.75,1
61526,1,29.0,0.0,4
61527,2,116.55,0.0,2
61528,1,44.95,0.0,4
61531,3,40.02,0.0,4
61532,1,69.5,0.0,1
61533,1,89.0,0.0,1
61534,1,19.99,0.0,4
61535,2,23.38,1.0,4
61536,2,41.99,0.0,4
61537,1,29.66,0.0,4
61539,3,129.5,0.0,2
61540,1,89.73,0.0,1
61542,2,47.25,0.0,4
61543,1,41.95,0.0,4
61546,2,50.37,0.0,4
61550,3,25.66,0.0,4
61553,1,59.19,0.0,1
61555,2,47.75,0.0,4
61556,1,9.75,0.0,4
61560,2,80.0,0.0,1
61565,1,36.99,0.0,4
61566,2,55.84,0.0,1
61567,1,265.0,0.0,5
61569,1,25.0,0.0,4
61570,1,14.99,0.0,4
61573,1,27.99,0.0,4
61574,1,98.0,0.0,1
61575,3,24.99,0.0,4
61582,1,129.99,0.0,2
61583,4,31.99,0.0,4
61588,2,47.69,0.0,4
61590,1,50.0,0.0,4
61592,1,55.0,0.0,1
61595,1,90.0,0.0,1
61598,1,100.0,0.0,1
61600,2,21.47,0.0,4
61602,2,36.75,0.0,4
61603,2,49.74,0.0,4
61606,2,36.98,0.0,4
61610,1,25.0,0.0,4
61612,4,61.35,0.0,1
61613,2,64.0,0.0,1
61614,1,22.45,0.0,4
61618,3,45.16,0.0,4
61619,4,47.61,0.75,4
61620,1,88.0,0.0,1
61621,1,32.99,0.0,4
61622,2,30.49,0.0,4
61623,3,36.43,0.0,4
61626,1,28.0,0.0,4
61630,1,109.0,0.0,1
61632,1,25.0,0.0,4
61636,1,11.04,1.0,4
61638,6,187.4,0.0,2
61642,1,30.16,0.0,4
61643,1,8.0,0.0,4
61645,1,59.97,0.0,1
61646,1,74.95,0.0,1
61647,1,49.95,0.0,4
61649,2,26.45,0.0,4
61652,1,122.6,0.0,2
61653,1,39.45,0.0,4
61654,4,64.17,0.0,1
61657,2,71.75,0.0,1
61658,1,119.95,0.0,2
61659,1,49.5,0.0,4
61660,1,160.2,0.0,2
61661,1,24.0,1.0,4
61663,4,69.07,1.0,1
61665,1,29.99,0.0,4
61666,1,21.99,0.0,4
61667,1,138.0,0.0,2
61669,1,54.0,0.0,1
61671,3,23.42,0.0,4
61672,1,69.95,1.0,1
61674,3,32.29,0.3333333333333333,4
61676,1,29.99,0.0,4
61678,3,139.0,0.0,2
61681,1,178.0,0.0,2
61682,1,35.0,0.0,4
61687,2,216.0,0.0,2
61692,6,51.0,0.0,4
61694,1,144.27,0.0,2
61697,2,48.3,0.0,4
61701,1,69.0,0.0,1
61702,2,134.49,0.0,2
61704,4,91.25,0.0,1
61706,1,16.99,0.0,4
61707,3,19.99,0.0,4
61709,1,50.41,0.0,4
61711,4,58.12,0.0,1
61713,1,89.5,0.0,1
61714,2,48.39,1.0,4
61715,1,24.0,0.0,4
61716,2,87.0,0.0,1
61720,2,48.02,0.0,4
61721,1,26.0,0.0,4
61723,5,88.98,0.0,1
61724,1,179.99,0.0,2
61725,3,38.98,0.0,4
61726,5,49.19,0.0,4
61728,1,70.0,0.0,1
61730,1,29.4,0.0,4
61731,2,170.38,0.0,2
61733,1,160.0,0.0,2
61735,3,26.78,0.0,4
61736,2,58.94,0.5,1
61737,6,38.42,0.0,4
61740,4,80.25,0.0,1
61741,1,65.0,0.0,1
61742,1,10.18,0.0,4
61743,1,69.5,0.0,1
61744,2,16.04,0.0,4
61745,2,65.99,0.0,1
61748,2,35.45,0.0,4
61749,1,39.95,0.0,4
61750,1,139.99,0.0,2
61751,2,71.8,0.5,1
61754,2,15.99,0.0,4
61755,2,102.49,0.0,1
61756,3,61.62,0.0,1
61757,1,11.86,0.0,4
61758,1,19.95,0.0,4
61761,2,105.62,0.0,1
61766,3,41.98,0.0,4
61769,5,64.18,0.0,1
61770,1,42.99,1.0,4
61779,1,25.0,0.0,4
61782,1,47.17,0.0,4
61783,2,46.64,0.0,4
61785,2,75.99,0.0,1
61786,2,54.5,0.0,1
61787,2,14.62,0.0,4
61790,1,24.99,0.0,4
61792,3,51.0,0.0,4
61793,1,19.08,0.0,4
61796,7,49.79,0.0,4
61804,1,25.2,0.0,4
61810,1,198.0,0.0,2
61812,1,25.0,0.0,4
61813,2,59.0,0.0,1
61814,4,29.24,0.5,4
61821,3,43.31,0.0,4
61822,1,75.0,0.0,1
61823,4,71.1,0.0,1
61824,2,26.84,0.0,4
61825,1,17.99,0.0,4
61826,3,120.45,0.0,2
61830,4,74.99,0.0,1
61831,1,43.0,0.0,4
61832,2,78.74,0.0,1
61834,1,29.99,0.0,4
61837,4,55.01,0.0,1
61838,2,138.74,0.0,2
61840,1,44.99,0.0,4
61841,1,85.0,1.0,1
